"OBJECTID","REGIONNAME","WOREDANO_","WOREDANAME","woreda_id","Woredda_ID","area_ha","objectid_1","luc_ha1198","luc_ha2198","luc_ha3198","luc_ha4198","luc_ha5198","luc_ha6198","luc_ha7198","luc_ha8198","luc_ha9198","luc_ha1019","luc_ha1201","luc_ha2201","luc_ha3201","luc_ha4201","luc_ha5201","luc_ha6201","luc_ha7201","luc_ha8201","luc_ha9201","luc_ha1020","r_name","woredana_1","area_ha_1","area_wt","elev_mean","elev_media","lowland","ndvi_8286","ndvi_1216","metrics","osm_download_link"
114,"Beneshangul Gumu","060204","Mandura",60204,0,112501.088824,114,0.866607367992,68.0437393188,24.3429107666,7.78238391876,11.0962915421,0.334703981876,0,0,0,0.0344465412199,2.09707832336,43.2403411865,30.948846817,19.7542285919,15.9696893692,0.464338302612,0,0.000844763417263,0,0.0257183536887,"Beneshangul Gumu","Mandura",112501.085938,112501,1182.87866211,1155.46911621,"Lowland",0.249939844012,0.26935839653,"{}","http://127.0.0.1:8111/load_and_zoom?left=36.02790795232728&bottom=10.820167204872758&right=36.57802706770949&top=11.263655189960827"
372,"Oromia","040301","Darimu",40301,0,137811.005488,372,31.3532371521,57.9792442322,1.68933808804,25.6592464447,19.8474140167,1.27827084064,0,0,0,0.0042482810095,45.0210952759,36.6193008423,2.60816383362,39.5427627563,14.009057045,0.000184707620065,0,0,0,0.0104359807447,"Oromia","Darimu",137811,137811,1458.54907227,1509.50280762,"Lowland",0.285665750504,0.303775936365,"{}","http://127.0.0.1:8111/load_and_zoom?left=35.105343351392115&bottom=8.444698396183579&right=35.612316029741905&top=8.779428488637372"
115,"Beneshangul Gumu","060205","Dibat",60205,0,232506.315763,115,18.3922042847,113.101776123,62.3697471619,16.07462883,21.2067699432,1.36118376255,0,0,0,0,16.8653392792,70.7361450195,84.1580963135,26.0066223145,33.2485427856,1.49156701565,0,0,0,0,"Beneshangul Gumu","Dibat",232506.3125,232506,1315.44445801,1347.48828125,"Lowland",0.289604634047,0.313605368137,"{}","http://127.0.0.1:8111/load_and_zoom?left=35.981538136374866&bottom=10.098261270547614&right=36.429083822624186&top=10.912034298899442"
116,"Beneshangul Gumu","060207","Bulen",60207,0,313252.739385,116,16.2026100159,192.035079956,76.3394470215,4.61805534363,23.7263412476,0.326073884964,0,0,0,0.00514312135056,13.8416080475,113.546234131,111.814002991,27.256444931,45.9871139526,0.795378625393,0,0.000187015903066,0,0.011782001704,"Beneshangul Gumu","Bulen",313252.75,313252,1235.92126465,1219.52148438,"Lowland",0.285371810198,0.313691049814,"{}","http://127.0.0.1:8111/load_and_zoom?left=35.742443736011246&bottom=9.98923772361596&right=36.15664244884606&top=11.081143677714882"
117,"Beneshangul Gumu","060401","Yaso",60401,0,269486.939774,117,33.371055603,177.745559692,49.9149246216,0.160721480846,7.3083524704,0.986330151558,0,0,0,0,12.3047533035,128.661605835,76.5436477661,15.4185791016,35.4099693298,1.14837658405,0,0,0,0,"Beneshangul Gumu","Yaso",269486.9375,269486,1093.25878906,1067.5234375,"Lowland",0.29330945015,0.327518224716,"{}","http://127.0.0.1:8111/load_and_zoom?left=35.674692883521246&bottom=9.492174992401612&right=36.692191504767564&top=10.48359659180869"
118,"Beneshangul Gumu","060203","Wenbera",60203,0,717973.079435,118,163.455169678,389.448944092,104.820480347,8.08979225159,49.0999298096,2.98788905144,0,0.00486109219491,0,0.0659986808896,178.661087036,264.576446533,155.418457031,30.4166908264,84.5257568359,4.24056720734,0,0.00177617347799,0,0.132278174162,"Beneshangul Gumu","Wenbera",717973.0625,717973,1068.47375488,919.486633301,"Lowland",0.277516573668,0.312105685472,"{}","http://127.0.0.1:8111/load_and_zoom?left=35.151511937534394&bottom=9.943539524911586&right=35.92690488251551&top=11.13035949068837"
633,"SNNPR","071005","Mirab Abaya",71005,0,82133.7816045,633,11.1778411865,18.071056366,10.881362915,18.9049015045,1.90408480167,0.297120511532,0.216121017933,20.6812953949,0,0,4.0800819397,13.4677200317,16.7987136841,19.7012252808,5.96225118637,0.559843957424,0.250888615847,21.2403144836,0,0.0727439448237,"SNNPR","Mirab Abaya",82133.78125,82133,1463.7911377,1251.35009766,"Lowland",0.100006781518,0.0879364162683,"{""building_commerce"":1,""area_building_commerce"":0.13573523714404667}","http://127.0.0.1:8111/load_and_zoom?left=37.612811383368296&bottom=6.11313647995393&right=37.8517373011071&top=6.560440136435652"
119,"Beneshangul Gumu","060405","Bio Jiganifado",60405,0,169916.175699,119,21.5003376007,106.121200562,24.1555976868,9.24407863617,8.52559185028,0.369369238615,0,0,0,0,19.7347698212,58.992767334,26.6628437042,51.2137832642,12.8409795761,0.47102573514,0,0,0,0,"Beneshangul Gumu","Bio Jiganifado",169916.171875,169916,1206.75830078,1201.4901123,"Lowland",0.320981472731,0.329160809517,"{}","http://127.0.0.1:8111/load_and_zoom?left=35.95700429076939&bottom=9.012616791727131&right=36.51491109179257&top=9.585700663005245"
120,"Beneshangul Gumu","060403","Kamashi",60403,0,149406.041784,120,15.5423946381,96.7172088623,23.7450885773,8.39730739594,4.96159791946,0.0422670803964,0.000185789365787,0,0,0,15.4578962326,36.1762161255,47.4387588501,41.4538269043,8.77279281616,0.0562959983945,0.000185795375728,0,0,0.0500718541443,"Beneshangul Gumu","Kamashi",149406.046875,149406,1194.39367676,1163.46472168,"Lowland",0.330755263567,0.363895833492,"{}","http://127.0.0.1:8111/load_and_zoom?left=35.665411175595345&bottom=9.119437129508464&right=36.131763433677534&top=9.807650192334817"
635,"SNNPR","070705","Bena Tsemay",70705,0,359712.55994,635,47.7760658264,93.0524139404,165.368988037,7.31873464584,37.9190711975,7.86460447311,0.412691026926,0,0,0,14.8459796906,71.8288269043,168.418670654,53.621837616,39.2321243286,11.765124321,0,0,0,0,"SNNPR","Bena Tsemay",359712.5625,359712,951.601989746,931.484680176,"Lowland",0.229148045182,0.251760035753,"{""landuse_farm"":87,""area_landuse_farm"":60.86861478005917,""landuse_industrial"":2,""area_landuse_industrial"":0.07676273048736802}","http://127.0.0.1:8111/load_and_zoom?left=36.203595927187976&bottom=5.006543536155785&right=37.063536475943934&top=5.695658436538772"
121,"Beneshangul Gumu","060404","Agalometi",60404,0,181306.362144,121,34.1235122681,97.9505004883,35.8115272522,2.85877227783,10.4694461823,0.0925997272134,0,0,0,0,19.3363780975,55.1541557312,45.5846595764,29.826292038,30.5266113281,0.878262102604,0,0,0,0,"Beneshangul Gumu","Agalometi",181306.359375,181306,1070.06164551,971.473693848,"Lowland",0.306005388498,0.339789152145,"{}","http://127.0.0.1:8111/load_and_zoom?left=35.365081009136986&bottom=9.517234551837214&right=35.95035064283479&top=10.080401267882833"
122,"Beneshangul Gumu","060405","Bio Jiganifado",9960405,0,1917.0662262,122,0.530177474022,1.25223755836,0.0773271992803,0,0.0538975223899,0.0034264747519,0,0,0,0,0.549507081509,0.13844242692,0.00342862773687,1.11022675037,0.108789436519,0.00648659327999,0.00018533122784,0,0,0,"Beneshangul Gumu","Bio Jiganifado",1917.06628418,1917,1221.56665039,1220,"Lowland",0.319830566645,0.315696418285,"{}","http://127.0.0.1:8111/load_and_zoom?left=36.17429321140344&bottom=8.951990211394037&right=36.247921820747486&top=8.98853736465117"
123,"Beneshangul Gumu","060402","Sirba Abay",60402,0,276050.923772,123,32.6733131409,176.031173706,49.4380302429,1.58628439903,13.9151201248,2.39049124718,0,0,0,0.0165267139673,20.6252326965,107.809455872,108.116226196,15.1013259888,23.006860733,1.36969733238,0,0,0,0.0221385974437,"Beneshangul Gumu","Sirba Abay",276050.9375,276050,727.074584961,683.437744141,"Lowland",0.278947204351,0.315033942461,"{}","http://127.0.0.1:8111/load_and_zoom?left=34.9565815534177&bottom=9.785145035508492&right=35.496923422315604&top=11.229303642625062"
124,"Beneshangul Gumu","060306","Bilidigilu",60306,0,165742.792937,124,41.4219436646,72.9309692383,18.4409332275,25.9400043488,6.48483848572,0.482024013996,0.00242082751356,0,0,0.0396643280983,20.8162288666,43.0115585327,38.0787467957,39.9366035461,23.5974311829,0.144129753113,0.00270010530949,0,0,0.155395716429,"Beneshangul Gumu","Bilidigilu",165742.796875,165742,1111.88830566,1099.51135254,"Lowland",0.305111289024,0.329782098532,"{}","http://127.0.0.1:8111/load_and_zoom?left=34.82070789829936&bottom=9.88479629952154&right=35.34921310058466&top=10.483385049024355"
125,"Beneshangul Gumu","060304","Sherkole",60304,0,215975.352008,125,16.9663238525,163.68421936,26.9804096222,0.023461388424,7.8772315979,0.424174427986,0,0,0,0.0195355787873,14.3831882477,96.7912139893,56.0476226807,35.3549766541,12.6491289139,0.715166985989,0,0,0,0.0340600386262,"Beneshangul Gumu","Sherkole",215975.359375,215975,833.042541504,819.49810791,"Lowland",0.267403781414,0.295204252005,"{""building_commerce"":2,""area_building_commerce"":0.08459279409387875,""landuse_industrial"":3,""area_landuse_industrial"":0.27242652852092336}","http://127.0.0.1:8111/load_and_zoom?left=34.501501399538135&bottom=10.44824292464005&right=35.08169131542572&top=10.900836149716858"
126,"Beneshangul Gumu","060301","Menge",60301,0,158733.407405,126,20.2109699249,86.7308883667,23.8123683929,14.2196044922,13.5317516327,0.203877329826,0,0,0,0.0239471998066,14.1744995117,31.6012420654,46.1658935547,46.3697776794,20.3177204132,0.0498524606228,0,0,0,0.0544183887541,"Beneshangul Gumu","Menge",158733.40625,158733,1020.29174805,1025.51599121,"Lowland",0.288040816784,0.311445862055,"{""building_commerce"":1,""area_building_commerce"":0.005177766116955024}","http://127.0.0.1:8111/load_and_zoom?left=34.56807206157756&bottom=10.092401900257121&right=35.05058415732322&top=10.530892923798477"
127,"Beneshangul Gumu","060307","Homosha",60307,0,64909.7665146,127,15.4233093262,34.8892936707,7.72873592377,2.82053661346,4.02340698242,0.0023271755781,0,0,0,0.0221547111869,10.0749588013,24.4662952423,16.7541770935,7.04533147812,6.54182100296,0.00186175107956,0,0,0,0.025319814682,"Beneshangul Gumu","Homosha",64909.765625,64909,1457.2064209,1467.54553223,"Lowland",0.287191689014,0.297068297863,"{""building_commerce"":5,""area_building_commerce"":0.06764905559781774}","http://127.0.0.1:8111/load_and_zoom?left=34.43405645843663&bottom=10.167483416555084&right=34.72508699827412&top=10.464984767581745"
128,"Beneshangul Gumu","060302","Kurmuk",60302,0,130869.638098,128,22.3992290497,81.1555633545,22.2837562561,0.0795341655612,4.91767597198,0.00662784697488,0,0,0,0.0272581875324,17.8970394135,50.3674354553,51.3121299744,1.35349750519,9.85694980621,0.027466904372,0,0,0,0.0551219396293,"Beneshangul Gumu","Kurmuk",130869.640625,130869,963.399108887,963.491271973,"Lowland",0.254051357508,0.283008784056,"{}","http://127.0.0.1:8111/load_and_zoom?left=34.27950468967273&bottom=10.293506362495366&right=34.6558526095334&top=10.844454708088737"
129,"Beneshangul Gumu","060303","Assosa",60303,0,308787.61357,129,42.9997024536,166.297424316,40.4537963867,42.526512146,15.9309978485,0.024435184896,0.00232273619622,0,0,0.552439570427,30.628736496,99.3768768311,101.62688446,40.3307266235,35.9315185547,0.00753289135173,0.0025109637063,0,0,0.882836222649,"Beneshangul Gumu","Assosa",308787.625,308787,1069.72729492,1083.55725098,"Lowland",0.242503941059,0.267700493336,"{""building_commerce"":19,""area_building_commerce"":0.25335997004331146,""landuse_farm"":37,""area_landuse_farm"":6.206693227338667}","http://127.0.0.1:8111/load_and_zoom?left=34.144438189701724&bottom=9.647383890570419&right=34.89120911999978&top=10.31975496207852"
130,"Beneshangul Gumu","060308","Maokomo Special",60308,0,311464.134408,130,72.1301345825,151.931167603,34.7216415405,14.7022724152,35.7131156921,2.26578617096,0,0,0,0,61.5469932556,93.9962463379,98.4662246704,18.7658081055,38.4165687561,0.272286355495,0,0,0,0,"Beneshangul Gumu","Maokomo Special",311464.125,311464,1109.90698242,1115.60253906,"Lowland",0.248540073633,0.263438493013,"{}","http://127.0.0.1:8111/load_and_zoom?left=34.10073383958902&bottom=8.962227718533233&right=34.548433175481144&top=9.73901977798849"
131,"Beneshangul Gumu","060305","Bambasi",60305,0,137960.670773,131,15.0373659134,64.9919662476,19.895280838,21.9282932281,15.4969968796,0.25464874506,0.122450493276,0,0,0.233667850494,10.0763626099,27.6107578278,32.6349220276,31.5219154358,34.6900177002,0.0829020813107,0.941537439823,0,0,0.402256131172,"Beneshangul Gumu","Bambasi",137960.671875,137960,1428.26867676,1411.43652344,"Lowland",0.257161200047,0.271416634321,"{""landuse_industrial"":1,""area_landuse_industrial"":1.7079702971815904}","http://127.0.0.1:8111/load_and_zoom?left=34.42226601104379&bottom=9.545301778375404&right=34.904420085029585&top=10.06304158676692"
647,"SNNPR","070704","Hamer",70704,0,608197.945122,647,81.9623947144,151.492797852,277.730743408,0.779476046562,69.0263595581,17.2070846558,9.97899150848,0.0200848840177,0,0,19.108259201,162.677062988,300.480316162,20.5645008087,70.8542861938,19.3427944183,9.54696273804,5.62375497818,0,0,"SNNPR","Hamer",608197.9375,608197,807.830200195,763.508239746,"Lowland",0.164933592081,0.188631594181,"{""landuse_industrial"":2,""area_landuse_industrial"":0.10607803897569143,""landuse_farm"":3,""area_landuse_farm"":0.5799208591824603}","http://127.0.0.1:8111/load_and_zoom?left=36.138640416266476&bottom=4.438514139771402&right=36.867262099872875&top=5.456274086061615"
648,"SNNPR","070706","Dasenech (Kuraz)",70706,0,253200.54516,648,17.2096748352,10.5496139526,119.704818726,0,57.3223876953,30.6631984711,7.92782449722,9.8230304718,0,0,1.49452519417,2.78008103371,93.447479248,13.2532730103,67.0855789185,23.3045005798,33.1405792236,18.6943454742,0,0.00018724866095,"SNNPR","Dasenech (Kuraz)",253200.546875,253200,400.625732422,372.489776611,"Lowland",0.14001904428,0.173991963267,"{""landuse_industrial"":2,""area_landuse_industrial"":0.1974569204011245}","http://127.0.0.1:8111/load_and_zoom?left=35.78620740727205&bottom=4.439153116855768&right=36.39717680099938&top=4.985898009130707"
649,"SNNPR","071108","Bero",71108,0,60084.4699968,649,10.4158782959,27.6936702728,14.9387311935,0,7.03618955612,0,0,0,0,0,8.9509267807,36.807800293,9.98975086212,1.32974278927,2.94428038597,0.0619675330818,0,0,0,0,"SNNPR","Bero",60084.46875,60084,942.741027832,835.492370605,"Lowland",0.26509052515,0.283164292574,"{}","http://127.0.0.1:8111/load_and_zoom?left=35.10580653622732&bottom=6.155659422962626&right=35.38400177930034&top=6.498960383218151"
650,"SNNPR","071102","Gurafereda",71102,0,252904.449234,650,143.685073853,81.4303817749,8.34900665283,7.70866346359,11.701467514,0,0,0,0,0.0298558212817,130.493087769,81.494720459,1.89120268822,23.7540569305,15.1809091568,0.0222548320889,0,0,0,0.0682298317552,"SNNPR","Gurafereda",252904.453125,252904,1039.87182617,963.512573242,"Lowland",0.288613706827,0.307207852602,"{""landuse_industrial"":1,""area_landuse_industrial"":0.13520405338666133}","http://127.0.0.1:8111/load_and_zoom?left=34.87660856543011&bottom=6.486469234247354&right=35.43036871255901&top=7.233908008162235"
651,"SNNPR","071101","Sheka",71101,0,46901.5339675,651,43.4418106079,0.712835848331,0.0383333824575,2.4791059494,0.223580822349,0.00586922606453,0,0,0,0,39.2281799316,2.12364697456,0.0107296574861,5.43828582764,0.0948245003819,0.005869214423,0,0,0,0,"SNNPR","Sheka",46901.5351563,46901,1270.4987793,1219.44360352,"Lowland",0.28728851676,0.287106961012,"{}","http://127.0.0.1:8111/load_and_zoom?left=35.29962870021896&bottom=6.969272446947379&right=35.6092953996833&top=7.187862441811479"
652,"SNNPR","071103","Debub Bench",71103,0,73438.5002934,652,41.5547714233,11.9965610504,1.03656899929,16.2169761658,2.40479254723,0.00192449381575,0,0.0423388630152,0,0.184568122029,42.6760559082,7.91213417053,1.57881605625,18.414358139,2.21114897728,0.00192449137103,0,0.0423388108611,0,0.601724326611,"SNNPR","Debub Bench",73438.5,73438,1411.74267578,1379.4654541,"Lowland",0.280049532652,0.276027470827,"{}","http://127.0.0.1:8111/load_and_zoom?left=35.36725969678883&bottom=6.736176855500669&right=35.69192772879698&top=7.021242314801248"
397,"Oromia","041107","Lege Hida",41107,0,515695.769879,397,43.1134300232,318.756072998,111.407485962,0.735475838184,36.2374649048,5.44585847855,0,0,0,0,10.4081745148,220.628448486,219.325027466,35.1948013306,24.2475395203,5.89180040359,0,0,0,0,"Oromia","Lege Hida",515695.78125,515695,1235.40356445,1251.29577637,"Lowland",0.201634854078,0.223986968398,"{}","http://127.0.0.1:8111/load_and_zoom?left=40.70276892762954&bottom=7.313145540461386&right=42.07074274528557&top=8.147436560766627"
654,"SNNPR","071105","Menit Goldiye",71105,0,174909.46969,654,73.2350006104,46.0176277161,16.9343318939,26.6195659637,12.0857095718,0.0022001687903,0,0,0,0.0150344856083,59.6868362427,33.8099594116,13.2659006119,46.0174751282,22.0849285126,0.00458374246955,0,0,0,0.0397868826985,"SNNPR","Menit Goldiye",174909.46875,174909,1380.89855957,1379.52197266,"Lowland",0.348299026489,0.366090863943,"{""landuse_farm"":4,""area_landuse_farm"":15.083223321062876}","http://127.0.0.1:8111/load_and_zoom?left=35.52934578585931&bottom=6.570093187359896&right=36.09623420629951&top=7.119216454663873"
656,"SNNPR","070707","Male",70707,0,151534.446069,656,27.2245597839,35.3549499512,51.6680488586,16.9065914154,18.0953178406,2.28498601913,0,0,0,0,6.46009254456,39.8164901733,42.6507339478,43.6872787476,16.5473175049,2.28455209732,0,0,0,0.0879869908094,"SNNPR","Male",151534.453125,151534,1195.45715332,1127.4453125,"Lowland",0.236095696688,0.259430617094,"{}","http://127.0.0.1:8111/load_and_zoom?left=36.671345676391404&bottom=5.479941554339357&right=37.02763162431809&top=6.007496732507867"
147,"Amhara","031002","Bati",31002,31002,119486.570825,147,2.53094959259,38.5685768127,53.2986679077,9.70396518707,7.50201034546,7.87138748169,0,0.0110135413706,0,0,2.47461700439,33.5112037659,30.8316631317,38.2830963135,9.98036289215,4.29850482941,0,0.0110133588314,0,0.0961080342531,"Amhara","Bati",119486.570313,119486,1341.7298584,1291.4777832,"Lowland",0.174401342869,0.201833978295,"{}","http://127.0.0.1:8111/load_and_zoom?left=39.8465028063893&bottom=10.871863591358787&right=40.21243796392292&top=11.426659233379075"
407,"Oromia","040811","Seru",40811,0,169506.164465,407,2.26616406441,76.1305770874,56.2303581238,8.71759796143,19.8474369049,6.31403255463,0,0,0,0,1.69372653961,66.4654083252,63.5791053772,21.7597026825,12.8464841843,3.16174578667,0,0,0,0,"Oromia","Seru",169506.171875,169506,1497.51318359,1387.38439941,"Lowland",0.2053039819,0.242650285363,"{}","http://127.0.0.1:8111/load_and_zoom?left=40.04391893849154&bottom=7.474189596830786&right=40.71629906857135&top=7.901709145078057"
154,"Amhara","030112","Chilga",30112,30112,339676.083925,154,3.92929720879,109.847755432,80.8967666626,95.0143966675,42.5913963318,7.25299787521,0,0,0,0.143488243222,5.31290721893,78.8096008301,117.322311401,91.3064422607,21.468000412,25.198846817,0,0,0,0.257991164923,"Amhara","Chilga",339676.09375,339676,1369.45556641,1283.50390625,"Lowland",0.222119688988,0.235995367169,"{""landuse_farm"":1,""area_landuse_farm"":0.06121474283863272}","http://127.0.0.1:8111/load_and_zoom?left=36.44690774084248&bottom=12.288475262251566&right=37.22840804308113&top=12.896116451219413"
413,"Oromia","041118","Seweyna",41118,0,823384.301567,413,17.0200710297,455.022827148,264.02053833,18.3645248413,48.3884124756,20.5679473877,0,0,0,0,15.0947637558,356.070617676,308.858032227,46.5271987915,65.7760543823,31.057641983,0,0,0,0,"Oromia","Seweyna",823384.3125,823384,976.697875977,939.60534668,"Lowland",0.176472663879,0.184190809727,"{}","http://127.0.0.1:8111/load_and_zoom?left=40.76673784133241&bottom=6.534856225457503&right=42.20985301599961&top=7.72840753417533"
420,"Oromia","041121","Dawe Kachen",41121,0,175040.180085,420,1.22412335873,125.930381775,41.9634513855,0.889770805836,2.95629382133,2.07616257668,0,0,0,0,3.39198088646,93.0521697998,61.6589012146,9.32152080536,7.60616016388,0.0094558307901,0,0,0,0,"Oromia","Dawe Kachen",175040.1875,175040,1244.32299805,1245.53149414,"Lowland",0.202956333756,0.221762895584,"{}","http://127.0.0.1:8111/load_and_zoom?left=40.60389181975236&bottom=6.346215133155646&right=41.07120765033419&top=6.953488498830577"
681,"SNNPR",,"Alle",9000001,0,106519.594739,681,23.6953392029,33.4113769531,27.4534873962,16.8200130463,5.02299308777,0.116382181644,0,0,0,0,6.19419240952,20.8324432373,40.410358429,20.4101524353,16.0866889954,2.58575892448,0,0,0,0,"SNNPR","Alle",106519.59375,106519,1279.7980957,1175.50854492,"Lowland",0.212430164218,0.232586115599,"{}","http://127.0.0.1:8111/load_and_zoom?left=37.008974165635884&bottom=5.334075744900822&right=37.36088709769147&top=5.72648748149728"
424,"Oromia","041114","Berbere",41114,0,137308.711457,424,44.93957901,65.8792953491,11.0021314621,9.0206785202,6.46694040298,0.0000918743025977,0,0,0,0,35.3964576721,46.2491645813,29.3296279907,20.9120292664,5.36062192917,0.0608180202544,0,0,0,0,"Oromia","Berbere",137308.71875,137308,1298.39013672,1219.49780273,"Lowland",0.238850042224,0.266366899014,"{}","http://127.0.0.1:8111/load_and_zoom?left=39.94412327269358&bottom=6.423499443497856&right=40.37506530502008&top=6.888569468310464"
425,"Oromia","041115","Gura Damole",41115,0,535670.83428,425,31.5347080231,414.023468018,50.6475639343,7.49765777588,31.0540351868,0.913389027119,0,0,0,0,16.2041168213,246.843261719,187.519012451,12.4459009171,66.6084213257,6.05010080338,0,0,0,0,"Oromia","Gura Damole",535670.8125,535670,1115.10546875,1079.49230957,"Lowland",0.189102336764,0.214231565595,"{}","http://127.0.0.1:8111/load_and_zoom?left=40.26537362198252&bottom=5.683378211510501&right=40.92229513212313&top=6.874449368915695"
683,"SNNPR","071012","Kemba",71602,0,126453.43647,683,25.0827846527,24.7447052002,32.8425827026,38.152130127,5.57949733734,0.051737472415,0,0,0,0,13.0451822281,26.7092838287,18.3889064789,49.8719863892,18.1534824371,0.284598171711,0,0,0,0,"SNNPR","Kemba",126453.4375,126453,1495.61376953,1319.55395508,"Lowland",0.216394305229,0.224925979972,"{}","http://127.0.0.1:8111/load_and_zoom?left=36.980692346544124&bottom=5.614798009036233&right=37.315886556777244&top=6.271426100549159"
427,"Oromia","041112","Mena",41112,0,492606.248313,427,95.8729934692,338.687133789,16.9907341003,12.1958360672,27.5187397003,0.0438468195498,0,0,1.20312738419,0.0938395261765,87.4312896729,161.909057617,116.286346436,45.4430999756,78.9023513794,1.15019929409,0,0,1.20395290852,0.27995917201,"Oromia","Mena",492606.25,492606,1237.16723633,1159.51953125,"Lowland",0.224710941315,0.248225823045,"{}","http://127.0.0.1:8111/load_and_zoom?left=39.665469811570574&bottom=5.85287955662389&right=40.464163817143344&top=6.760280502328358"
428,"Oromia","041217","Gelana",41217,0,153615.686508,428,25.1968402863,48.6636810303,44.4181060791,11.1549367905,10.9532032013,0.128226101398,3.10006523132,10.0006275177,0,0,5.12139081955,41.9799690247,54.2737998962,11.9571828842,25.6284008026,0.495577037334,3.88762640953,10.2683525085,0,0.00339122442529,"Oromia","Gelana",153615.6875,153615,1457.99841309,1403.48132324,"Lowland",0.206940457225,0.237296581268,"{}","http://127.0.0.1:8111/load_and_zoom?left=37.77511322531213&bottom=5.755985083541696&right=38.21481111605167&top=6.29990147604996"
431,"Oromia","041113","Meda Welabu",41113,0,885678.163854,431,55.3268470764,695.088867188,83.3739471436,17.7501220703,32.2333946228,1.90499031544,0,0,0,0,35.3355674744,345.732727051,218.437026978,83.9782714844,191.608139038,10.3721113205,0,0,0,0.214340299368,"Oromia","Meda Welabu",885678.1875,885678,1249.55175781,1271.49414063,"Lowland",0.210755065084,0.239514052868,"{""landuse_industrial"":1,""area_landuse_industrial"":0.3864309355643542}","http://127.0.0.1:8111/load_and_zoom?left=39.21759967180693&bottom=5.353379346119398&right=40.92229513212313&top=6.3412213733291"
434,"Oromia","041407","Liben",41407,0,774346.269131,434,73.5643005371,379.606689453,254.653167725,24.3469409943,39.577331543,2.43974065781,0.0139873465523,0.144078806043,0,0,16.6838779449,313.977050781,217.590881348,52.3796806335,170.814239502,2.58430337906,0,0.00283406698145,0,0.313392937183,"Oromia","Liben",774346.25,774346,1263.44567871,1315.52453613,"Lowland",0.19086201489,0.211147785187,"{""landuse_industrial"":2,""area_landuse_industrial"":0.0914813557588223,""building_commerce"":1,""area_building_commerce"":0.09262250877594926}","http://127.0.0.1:8111/load_and_zoom?left=39.10184735199143&bottom=4.655509511663585&right=40.033681421306746&top=5.80437569891967"
435,"Oromia","041212","Teltele",41212,0,1162707.12489,435,57.6977272034,415.865844727,499.212860107,15.881231308,90.6092910767,48.748752594,34.6137466431,0.0127281332389,0,0.0649226382375,21.6546211243,302.809967041,611.421264648,40.1596336365,77.3153381348,27.7461624146,0.589338541031,81.0107955933,0,0,"Oromia","Teltele",1162707.125,1162707,1005.11730957,1011.51379395,"Lowland",0.152049362659,0.180896624923,"{""landuse_farm"":2,""area_landuse_farm"":2.3698947701301836}","http://127.0.0.1:8111/load_and_zoom?left=36.64683814154225&bottom=4.046739549468971&right=37.92040226126393&top=5.307643460964845"
436,"Oromia","041210","Moyale",41210,0,342171.941777,436,35.9053764343,206.773605347,70.0266494751,10.6484880447,16.9937953949,1.81761467457,0.001007191604,0.0000915628770599,0,0.00531064672396,3.20869588852,217.326156616,101.590713501,6.28252792358,6.75239133835,6.60263442993,0,0,0,0.408820748329,"Oromia","Moyale",342171.9375,342171,1137.76538086,1141.47680664,"Lowland",0.164519965649,0.171203508973,"{}","http://127.0.0.1:8111/load_and_zoom?left=38.77353209435279&bottom=3.509538715647465&right=39.539687994745655&top=4.235169172729816"
197,"Amhara","030906","Jawi",30906,30906,336630.616951,197,7.08550357819,137.681518555,86.3852767944,67.0233764648,37.3771247864,0.651220679283,0.0000943387931329,0.000283016386675,0,0.426222681999,4.17396974564,82.2172470093,99.4172668457,107.140975952,41.6486587524,1.45968651772,0,0.0835831612349,0,0.489235073328,"Amhara","Jawi",336630.625,336630,1062.24645996,1027.51538086,"Lowland",0.24747133255,0.268081814051,"{}","http://127.0.0.1:8111/load_and_zoom?left=35.960795240557246&bottom=11.110772185492946&right=36.76728888116072&top=12.052045050241016"
198,"Amhara","031003","Jille Timuga",31003,31003,89331.3774536,198,0,10.0987462997,46.0025749207,9.97438716888,23.2391986847,0.0164689589292,0,0,0,0,2.27561712265,16.5134067535,38.2631912231,21.3968257904,2.02652406693,8.70337677002,0.000842162640765,0.00580156501383,0,0.145787715912,"Amhara","Jille Timuga",89331.375,89331,1319.96594238,1315.47949219,"Lowland",0.196085959673,0.230051547289,"{}","http://127.0.0.1:8111/load_and_zoom?left=39.91175461313251&bottom=10.071093522893042&right=40.163639855332164&top=10.439435485087314"
217,"Amhara","030113","Metema",30113,30113,400408.415294,217,8.606798172,152.164642334,127.074607849,41.9542312622,69.2692871094,1.14982950687,0,0,0,0.189007863402,3.45016145706,133.491653442,159.958328247,43.4480361938,38.2240715027,21.506155014,0,0,0,0.330003857613,"Amhara","Metema",400408.40625,400408,852.58984375,827.521057129,"Lowland",0.224402144551,0.272463977337,"{""landuse_farm"":1,""area_landuse_farm"":0.010838764242086267,""landuse_industrial"":1,""area_landuse_industrial"":0.060641902994465056}","http://127.0.0.1:8111/load_and_zoom?left=35.9996088622259&bottom=12.291504514468922&right=36.77834650360605&top=13.103619334138372"
